LOGGER04.txt	156	00:02:37	400	0	22	57	28.26	93976	630.5
LOGGER04.txt	157	00:02:38	400	0	21	57	28.26	93977	630.2
LOGGER04.txt	158	00:02:39	400	0	24	57	28.27	93980	630.2
LOGGER04.txt	159	00:02:40	400	0	19	57	28.26	93977	630.5
LOGGER04.txt	160	00:02:41	400	0	21	57	28.27	93984	630.3
LOGGER04.txt	161	00:02:42	400	0	24	57	28.27	93978	630.3
LOGGER04.txt	162	00:02:43	406	0	15	57	28.27	93986	629.7
LOGGER04.txt	163	00:02:44	401	0	23	57	28.28	93980	630.2
LOGGER04.txt	164	00:02:45	400	0	24	57	28.3	93980	630.5
LOGGER04.txt	165	00:02:46	400	0	20	57	28.31	93985	629.8
LOGGER04.txt	166	00:02:47	403	0	21	57	28.32	93983	629.9
LOGGER04.txt	167	00:02:48	416	2	24	57	28.32	93989	629.4
LOGGER04.txt	168	00:02:49	400	0	20	57	28.31	93981	630.3
LOGGER04.txt	169	00:02:50	401	0	19	57	28.33	93979	630.3
LOGGER04.txt	170	00:02:51	400	0	23	57	28.35	93977	630.4
LOGGER04.txt	171	00:02:52	405	0	19	57	28.35	93986	629.9
LOGGER04.txt	172	00:02:53	405	0	20	57	28.35	93980	630.2
LOGGER04.txt	173	00:02:54	400	0	23	57	28.36	93981	630.1
LOGGER04.txt	174	00:02:55	405	0	19	57	28.35	93982	630
LOGGER04.txt	175	00:02:56	405	0	20	57	28.36	93984	629.9
LOGGER04.txt	176	00:02:57	400	0	21	57	28.37	93982	630
LOGGER04.txt	177	00:02:58	400	0	19	57	28.37	93980	630.2
LOGGER04.txt	178	00:02:59	400	0	19	57	28.37	93989	629.4
LOGGER04.txt	179	00:03:00	408	1	23	57	28.38	93984	629.8
LOGGER04.txt	180	00:03:01	400	0	19	57	28.39	93991	629.2
LOGGER04.txt	181	00:03:02	400	0	19	57	28.39	93989	629.4
LOGGER04.txt	182	00:03:03	414	2	19	57	28.4	93987	629.6
LOGGER04.txt	183	00:03:04	405	0	19	57	28.41	93974	630.7
LOGGER04.txt	184	00:03:05	410	1	19	57	28.42	93982	630
LOGGER04.txt	185	00:03:06	400	0	21	57	28.42	93979	630.2
LOGGER04.txt	186	00:03:07	409	1	19	57	28.44	93980	630.2
LOGGER04.txt	187	00:03:08	418	2	19	57	28.44	93977	630.5
LOGGER04.txt	188	00:03:09	414	2	19	57	28.45	93983	630.4
LOGGER04.txt	189	00:03:10	423	3	22	57	28.45	93983	629.9
LOGGER04.txt	190	00:03:11	444	6	19	57	28.47	93987	629.5
LOGGER04.txt	191	00:03:12	434	5	20	57	28.47	93984	629.9
LOGGER04.txt	192	00:03:13	450	7	19	57	28.5	93986	630.9
LOGGER04.txt	193	00:03:14	462	9	19	57	28.51	93988	629.5
LOGGER04.txt	194	00:03:15	456	8	20	56	28.53	93975	630.6
LOGGER04.txt	195	00:03:16	454	8	22	56	28.53	93980	630.2
LOGGER04.txt	196	00:03:17	448	7	19	56	28.55	93978	630.4
LOGGER04.txt	197	00:03:18	457	8	19	56	28.56	93984	629.8
LOGGER04.txt	198	00:03:19	456	8	23	56	28.57	93980	630.2
LOGGER04.txt	199	00:03:20	456	8	23	56	28.56	93980	630.2
LOGGER04.txt	200	00:03:21	450	7	19	56	28.57	93984	630.3
LOGGER04.txt	201	00:03:22	450	7	20	56	28.6	93978	630.4
LOGGER04.txt	202	00:03:23	448	7	19	56	28.6	93975	630.6
LOGGER04.txt	203	00:03:24	454	8	23	56	28.62	93977	630.4
LOGGER04.txt	204	00:03:25	444	6	23	56	28.63	93982	629.7
LOGGER04.txt	205	00:03:26	441	6	22	56	28.65	93977	630.5
LOGGER04.txt	206	00:03:27	427	4	20	56	28.63	93985	629.7
LOGGER04.txt	207	00:03:28	405	0	23	56	28.64	93973	630.3
LOGGER04.txt	208	00:03:29	400	0	19	56	28.66	93984	629.8
LOGGER04.txt	209	00:03:30	400	0	22	56	28.68	93968	631.2
LOGGER04.txt	210	00:03:31	401	0	20	56	28.68	93977	630.2
LOGGER04.txt	211	00:03:32	400	0	18	56	28.69	93978	630.3
LOGGER04.txt	212	00:03:33	400	0	19	56	28.72	93977	630.4
LOGGER04.txt	213	00:03:34	409	1	19	56	28.72	93972	630.9
LOGGER04.txt	214	00:03:35	409	1	21	56	28.75	93970	630.8
LOGGER04.txt	215	00:03:36	402	0	20	56	28.76	93966	631.4
LOGGER04.txt	216	00:03:37	406	0	19	56	28.75	93981	630.1
LOGGER04.txt	217	00:03:38	402	0	19	56	28.74	93972	630.9
LOGGER04.txt	218	00:03:39	402	0	19	56	28.76	93987	629.6
LOGGER04.txt	219	00:03:40	410	1	19	56	28.77	93971	631
LOGGER04.txt	220	00:03:41	414	2	20	56	28.78	93976	630.5
LOGGER04.txt	221	00:03:42	415	2	18	56	28.79	93977	630.5
LOGGER04.txt	222	00:03:43	415	2	19	56	28.79	93975	630.9
LOGGER04.txt	223	00:03:44	445	6	23	56	28.79	93971	631
LOGGER04.txt	224	00:03:45	432	4	21	56	28.79	93971	631
LOGGER04.txt	225	00:03:46	472	10	19	56	28.8	93970	631.1
LOGGER04.txt	226	00:03:47	473	11	19	56	28.81	93983	629.9
LOGGER04.txt	227	00:03:48	473	11	19	56	28.83	93978	630.4
LOGGER04.txt	228	00:03:49	492	14	18	56	28.84	93974	630.7
LOGGER04.txt	229	00:03:50	482	12	20	56	28.84	93974	630.7
LOGGER04.txt	230	00:03:51	497	14	20	56	28.85	93979	630.3
LOGGER04.txt	231	00:03:52	487	13	17	56	28.86	93969	631.1
LOGGER04.txt	232	00:03:53	492	14	20	56	28.87	93971	631
LOGGER04.txt	233	00:03:54	478	11	20	56	28.87	93978	630.3
LOGGER04.txt	234	00:03:55	446	7	21	56	28.88	93978	630.4
LOGGER04.txt	235	00:03:56	424	3	22	56	28.88	93975	630.6
LOGGER04.txt	236	00:03:57	402	0	17	56	28.89	93979	630.3
LOGGER04.txt	237	00:03:58	400	0	19	56	28.88	93975	630.7
LOGGER04.txt	238	00:03:59	400	0	19	56	28.9	93978	630.4
LOGGER04.txt	239	00:04:00	400	0	22	56	28.92	93979	630.3
LOGGER04.txt	240	00:04:01	400	0	22	56	28.93	93983	629.9
LOGGER04.txt	241	00:04:02	400	0	19	56	28.94	93979	630.3
LOGGER04.txt	242	00:04:03	400	0	22	56	28.93	93975	630.6
LOGGER04.txt	243	00:04:04	400	0	17	56	28.94	93973	630.8
LOGGER04.txt	244	00:04:05	400	0	20	56	28.95	93973	630.8
LOGGER04.txt	245	00:04:06	400	0	19	56	28.95	93975	630.7
LOGGER04.txt	246	00:04:07	400	0	18	56	28.96	93980	630.2
LOGGER04.txt	247	00:04:08	401	0	19	56	28.97	93972	630.9
LOGGER04.txt	248	00:04:09	400	0	19	56	28.98	93971	631
LOGGER04.txt	249	00:04:10	400	0	20	56	28.98	93980	630.2
LOGGER04.txt	250	00:04:11	413	1	21	56	28.99	93979	630.3
LOGGER04.txt	251	00:04:12	408	1	21	56	29	93972	630.9
LOGGER04.txt	252	00:04:13	407	1	19	56	29	93972	630.9
LOGGER04.txt	253	00:04:14	403	0	20	56	29.01	93977	630.5
LOGGER04.txt	254	00:04:15	407	1	22	56	29.02	93980	630.2
LOGGER04.txt	255	00:04:16	403	0	22	56	29.03	93981	630.8
LOGGER04.txt	256	00:04:17	413	1	23	56	29.03	93972	630.9
LOGGER04.txt	257	00:04:18	418	2	17	56	29.03	93974	630.7
LOGGER04.txt	258	00:04:19	417	2	20	56	29.05	93979	630.3
LOGGER04.txt	259	00:04:20	403	0	21	56	29.06	93975	630.7
LOGGER04.txt	260	00:04:21	423	3	17	56	29.05	93974	630.7
LOGGER04.txt	261	00:04:22	400	0	22	56	29.07	93977	630.4
LOGGER04.txt	262	00:04:23	400	0	22	56	29.09	93974	630.7
LOGGER04.txt	263	00:04:24	409	1	20	56	29.1	93973	630.8
LOGGER04.txt	264	00:04:25	409	1	17	56	29.11	93972	630.9
LOGGER04.txt	265	00:04:26	411	1	18	56	29.11	93980	630.2
LOGGER04.txt	266	00:04:27	400	0	22	56	29.13	93984	630.1
LOGGER04.txt	267	00:04:28	416	2	21	56	29.15	93978	630.4
LOGGER04.txt	268	00:04:29	409	1	20	55	29.14	93976	630.5
LOGGER04.txt	269	00:04:30	409	1	21	55	29.16	93980	630.2
LOGGER04.txt	270	00:04:31	416	2	20	55	29.16	93983	629.9
LOGGER04.txt	271	00:04:32	413	1	22	55	29.19	93976	630.5
LOGGER04.txt	272	00:04:33	417	2	22	55	29.2	93975	630.6
LOGGER04.txt	273	00:04:34	413	1	21	55	29.21	93979	630.2
LOGGER04.txt	274	00:04:35	421	3	23	55	29.2	93976	630.6
LOGGER04.txt	275	00:04:36	413	1	17	55	29.23	93974	630.7
LOGGER04.txt	276	00:04:37	421	3	19	55	29.26	93980	629.7
LOGGER04.txt	277	00:04:38	442	6	17	55	29.24	93971	631
LOGGER04.txt	278	00:04:39	459	8	22	55	29.25	93977	630.4
LOGGER04.txt	279	00:04:40	540	21	22	55	29.24	93974	630.7
LOGGER04.txt	280	00:04:41	620	33	18	55	29.25	93973	630.8
LOGGER04.txt	281	00:04:42	637	36	17	55	29.24	93976	630.6
LOGGER04.txt	282	00:04:43	586	28	18	54	29.24	93982	630
LOGGER04.txt	283	00:04:44	552	23	19	54	29.23	93977	630.5
LOGGER04.txt	284	00:04:45	567	25	20	54	29.24	93981	630.1
LOGGER04.txt	285	00:04:46	567	25	22	55	29.26	93980	630.2
LOGGER04.txt	286	00:04:47	552	23	20	55	29.28	93974	630.7
LOGGER04.txt	287	00:04:48	556	23	18	54	29.26	93979	630.3
LOGGER04.txt	288	00:04:49	527	19	22	54	29.25	93972	630.9
LOGGER04.txt	289	00:04:50	524	18	22	54	29.28	93985	630
LOGGER04.txt	290	00:04:51	518	17	22	54	29.27	93981	630.1
LOGGER04.txt	291	00:04:52	502	15	22	54	29.29	93984	629.9
LOGGER04.txt	292	00:04:53	483	12	19	54	29.27	93972	630.9
LOGGER04.txt	293	00:04:54	470	10	19	54	29.27	93972	630.9
LOGGER04.txt	294	00:04:55	473	11	17	54	29.27	93970	631.1
LOGGER04.txt	295	00:04:55	480	12	16	54	29.27	93978	631.4
LOGGER04.txt	296	00:04:56	452	7	19	54	29.29	93967	631.3
LOGGER04.txt	297	00:04:57	444	6	20	54	29.31	93971	631
LOGGER04.txt	298	00:04:58	436	5	18	54	29.32	93972	630.9
LOGGER04.txt	299	00:04:59	413	1	18	54	29.3	93975	630.4
LOGGER04.txt	300	00:05:00	413	1	23	54	29.31	93979	630.3
LOGGER04.txt	301	00:05:01	400	0	18	54	29.31	93970	630.6
LOGGER04.txt	302	00:05:02	400	0	22	54	29.32	93977	630.4
LOGGER04.txt	303	00:05:03	400	0	18	54	29.33	93976	630.5
LOGGER04.txt	304	00:05:04	407	1	17	54	29.34	93978	630.6
LOGGER04.txt	305	00:05:05	400	0	19	54	29.33	93969	631.2
LOGGER04.txt	306	00:05:06	400	0	20	54	29.33	93972	630.9
LOGGER04.txt	307	00:05:07	400	0	18	54	29.32	93980	630.2
LOGGER04.txt	308	00:05:08	400	0	18	54	29.33	93976	630.5
LOGGER04.txt	309	00:05:09	400	0	17	54	29.31	93977	630.5
LOGGER04.txt	310	00:05:10	400	0	16	54	29.28	93977	630.5
LOGGER04.txt	311	00:05:11	400	0	17	54	29.26	93979	630.3
LOGGER04.txt	312	00:05:12	400	0	21	54	29.22	93978	630.4
LOGGER04.txt	313	00:05:13	400	0	21	54	29.17	93981	630.1
LOGGER04.txt	314	00:05:14	401	0	18	55	29.13	93980	630.4
LOGGER04.txt	315	00:05:15	409	1	16	55	29.08	93968	631.3
LOGGER04.txt	316	00:05:16	405	0	16	55	29.05	93974	630.7
LOGGER04.txt	317	00:05:17	409	1	16	55	28.96	93980	630.2
LOGGER04.txt	318	00:05:18	400	0	18	55	28.93	93972	630.9
LOGGER04.txt	319	00:05:19	405	0	21	55	28.92	93975	630.6
LOGGER04.txt	320	00:05:20	415	2	16	55	28.89	93977	630.5
LOGGER04.txt	321	00:05:21	405	0	22	55	28.89	93977	630.5
LOGGER04.txt	322	00:05:22	403	0	17	55	28.87	93974	630.7
LOGGER04.txt	323	00:05:23	400	0	17	55	28.81	93977	630.4
LOGGER04.txt	324	00:05:24	406	0	21	55	28.74	93986	629.6
LOGGER04.txt	325	00:05:25	400	0	20	55	28.71	93975	630.6
LOGGER04.txt	326	00:05:26	407	1	16	55	28.68	93979	630.2
LOGGER04.txt	327	00:05:27	401	0	20	55	28.67	93982	629.5
LOGGER04.txt	328	00:05:28	400	0	22	55	28.63	93982	629.8
LOGGER04.txt	329	00:05:29	400	0	22	55	28.59	93981	630.1
LOGGER04.txt	330	00:05:30	407	1	18	55	28.57	93980	630.2
LOGGER04.txt	331	00:05:31	402	0	21	55	28.56	93982	630
LOGGER04.txt	332	00:05:32	400	0	17	56	28.56	93985	629.7
LOGGER04.txt	333	00:05:33	400	0	20	55	28.56	93990	629.3
LOGGER04.txt	334	00:05:34	405	0	20	55	28.55	93983	630
LOGGER04.txt	335	00:05:35	400	0	20	56	28.53	93978	630.4
LOGGER04.txt	336	00:05:36	400	0	15	56	28.51	93974	630.8
LOGGER04.txt	337	00:05:37	403	0	22	56	28.48	93978	630.4
LOGGER04.txt	338	00:05:38	400	0	21	56	28.45	93978	630.4
LOGGER04.txt	339	00:05:39	400	0	20	56	28.46	93979	629.8
LOGGER04.txt	340	00:05:40	400	0	20	55	28.46	93968	631.2
LOGGER04.txt	341	00:05:41	401	0	21	56	28.44	93971	631
LOGGER04.txt	342	00:05:42	400	0	15	55	28.41	93980	630.2
LOGGER04.txt	343	00:05:43	502	15	20	55	28.41	93975	630.6
LOGGER04.txt	344	00:05:44	530	19	18	55	28.43	93975	630.7
LOGGER04.txt	345	00:05:45	524	18	19	55	28.38	93977	630.5
LOGGER04.txt	346	00:05:46	542	21	20	55	28.37	93974	630.5
LOGGER04.txt	347	00:05:47	548	22	21	55	28.37	93978	630.4
LOGGER04.txt	348	00:05:48	560	24	17	55	28.37	93983	629.9
LOGGER04.txt	349	00:05:49	553	23	20	55	28.35	93982	631
LOGGER04.txt	350	00:05:50	553	23	20	55	28.35	93980	630.2
LOGGER04.txt	351	00:05:51	553	23	17	55	28.38	93973	630.8
LOGGER04.txt	352	00:05:52	566	25	19	56	28.42	93979	630.2
LOGGER04.txt	353	00:05:53	560	24	15	56	28.41	93975	630.6
LOGGER04.txt	354	00:05:54	560	24	15	56	28.42	93974	630.7
LOGGER04.txt	355	00:05:55	566	25	21	56	28.44	93977	630.5
LOGGER04.txt	356	00:05:56	560	24	20	55	28.43	93981	630.1
LOGGER04.txt	357	00:05:57	553	23	20	55	28.44	93988	629.5
LOGGER04.txt	358	00:05:58	537	20	21	55	28.42	93974	630.7
LOGGER04.txt	359	00:05:59	514	17	16	55	28.39	93983	629.9
LOGGER04.txt	360	00:06:00	482	12	16	55	28.4	93987	630
LOGGER04.txt	361	00:06:01	498	14	17	55	28.37	93971	631
LOGGER04.txt	362	00:06:02	466	10	15	55	28.35	93974	630.7
LOGGER04.txt	363	00:06:03	475	11	17	55	28.36	93973	630.8
LOGGER04.txt	364	00:06:04	463	9	21	55	28.36	93981	630.4
LOGGER04.txt	365	00:06:05	463	9	16	55	28.35	93976	630.5
LOGGER04.txt	366	00:06:06	450	7	17	56	28.33	93977	630.5
LOGGER04.txt	367	00:06:07	445	6	15	56	28.32	93983	629.9
LOGGER04.txt	368	00:06:08	450	7	18	56	28.35	93986	629.7
LOGGER04.txt	369	00:06:09	445	6	17	55	28.36	93981	630.1
LOGGER04.txt	370	00:06:10	450	7	18	55	28.38	93981	630.1
LOGGER04.txt	371	00:06:11	459	8	17	55	28.39	93983	629.9
LOGGER04.txt	372	00:06:12	454	8	17	56	28.38	93984	629.8
LOGGER04.txt	373	00:06:13	454	8	18	55	28.39	93975	629.9
LOGGER04.txt	374	00:06:14	459	8	16	56	28.4	93973	630.8
LOGGER04.txt	375	00:06:15	445	6	15	56	28.39	93981	630.1
LOGGER04.txt	376	00:06:16	450	7	21	56	28.38	93976	630.6
LOGGER04.txt	377	00:06:17	454	8	15	56	28.38	93979	630.3
LOGGER04.txt	378	00:06:18	445	6	15	56	28.43	93975	630.8
LOGGER04.txt	379	00:06:19	459	8	17	55	28.45	93976	630.6
